Dimensions - 2

(1.0000000000398752,1.000000000083378)
(0.9999999999921866,0.9999999999760573)
(0.9999999999721683,0.9999999999347604)
(0.9999999999395325,0.9999999998722279)
(1.0000000000323679,1.000000000067626)
(1.0000000000305762,1.0000000000670968)
(0.9999999999429235,0.9999999998871342)
(0.9999999999570514,0.9999999999059603)
(0.9999999999750955,0.9999999999588438)
(1.000000000018574,1.0000000000443117)
(0.9999999999128762,0.9999999998262474)
(1.000000000043074,1.0000000000894)
(0.9999999999353565,0.9999999998647344)
(0.9999999999908308,0.9999999999910912)
(1.000000000086285,1.000000000177588)
(1.0000000000441063,1.0000000000823928)
(0.9999999999896272,0.9999999999847132)
(1.0000000000080154,1.0000000000107376)
(0.9999999999400214,0.9999999998854859)
(1.0000000000439573,1.000000000094061)
(0.9999999999977494,1.0000000000000606)
(0.9999999999528707,0.9999999998993536)
(0.9999999999375069,0.9999999998694804)
(0.9999999999607618,0.9999999999288463)
(0.999999999977711,0.9999999999517585)
(0.9999999999936545,0.9999999999899215)
(0.9999999999633391,0.9999999999357917)
(0.9999999999932665,0.9999999999832186)
(0.9999999999215964,0.9999999998415223)
(1.0000000000661011,1.0000000001330946)
(0.9999999999060494,0.9999999998089002)
(1.0000000000301015,1.0000000000665128)
(0.9999999999323861,0.9999999998640016)
(1.0000000000065696,1.0000000000196898)
(0.9999999999673009,0.9999999999383682)
(0.9999999999511315,0.999999999900117)
(1.0000000000473572,1.0000000001012048)
(1.0000000000333416,1.0000000000749307)
(0.9999999999281035,0.9999999998512441)
(0.9999999999116584,0.9999999998217944)
(0.9999999999722584,0.9999999999533395)
(1.0000000000082063,1.000000000011145)
(0.9999999999566124,0.999999999912073)
(0.9999999999389854,0.9999999998809963)
(0.9999999999804479,0.9999999999620554)
(0.999999999965274,0.9999999999348551)
(1.000000000048973,1.0000000001041933)
(0.9999999999100704,0.9999999998236798)
(1.0000000000259046,1.0000000000608333)
(0.9999999999770669,0.9999999999584737)
(0.9999999999989369,1.0000000000019669)

Dimensions - 5

(0.4458799805973061,0.19259517714747382)
(0.4458799807313411,0.19259517709477353)
(0.4458799814268994,0.19259517769915807)
(0.44587998078302155,0.19259517731627657)
(0.4458799813929634,0.1925951792489778)
(0.44587997581330485,0.1925951739600626)
(0.44587997744588925,0.19259517587295663)
(0.44587998394498035,0.19259517873926046)
(0.44587998054565964,0.19259517724336267)
(0.4458799851538961,0.1925951803414688)
(0.4458799817796475,0.19259517697084408)
(0.44587998402096857,0.19259517813339755)
(0.44587998326365846,0.19259517999130663)
(0.44587998108382093,0.1925951775637202)
(0.44587997853440425,0.19259517464772463)
(0.4458799809829663,0.19259517747455596)
(0.44587997929601897,0.19259517443931545)
(0.4458799768556233,0.1925951733940247)
(0.4458799832902863,0.192595180106221)
(0.4458799804146471,0.192595176899734)
(0.4458799800509407,0.19259517546595467)
(0.4458799817817995,0.1925951781148793)
(0.44587998086021824,0.19259517794955958)
(0.4458799842960428,0.19259518050022637)
(0.44587998050968464,0.19259517714764213)
(0.44587997906217547,0.19259517526562767)
(0.4458799786154149,0.1925951751150131)
(0.44587998380541,0.1925951790142308)
(0.4458799803214355,0.19259517626728842)
(0.44587998353922537,0.19259517805968182)
(0.44587998090156894,0.1925951773559848)
(0.44587998069796914,0.19259517695485368)
(0.4458799808545865,0.19259517895683187)
(0.4458799803472768,0.1925951789143518)
(0.44587998084838304,0.1925951775199059)
(0.44587998103656873,0.1925951776203591)
(0.445879980895826,0.19259517713192426)
(0.44587998175696447,0.19259517803060228)
(0.4458799789483971,0.19259517445697288)
(0.4458799803250441,0.19259517695355116)
(0.4458799829300459,0.19259518016209365)
(0.44587998105321924,0.19259517900255874)
(0.4458799778876872,0.19259517609557453)
(0.4458799811830571,0.19259517777615048)
(0.4458799848972256,0.1925951809093644)
(0.4458799807352694,0.19259517612243257)
(0.44587998038256854,0.1925951766884177)
(0.4458799804686708,0.1925951770073015)
(0.44587997827714143,0.1925951750874699)
(0.44587997815042996,0.1925951757360556)
(0.44587998057096295,0.19259517691738098)

Dimensions - 10

(0.4458799860522432,0.19259518352233865)
(0.44587998699617415,0.19259518257033775)
(0.44587998722006456,0.19259518390011002)
(0.4458799752843986,0.1925951715172894)
(0.44587998036265036,0.19259517416521582)
(0.44587997507234506,0.19259517418862535)
(0.4458799798429338,0.1925951786717846)
(0.4458799779448899,0.19259517769103546)
(0.44587997624035697,0.19259517588397845)
(0.44587997537817126,0.19259517097747375)
(0.4458799831155656,0.19259518059302605)
(0.445879982772705,0.19259517898541867)
(0.44587998343167445,0.19259518212187945)
(0.4458799782774138,0.19259517779047788)
(0.4458799855462105,0.19259517981311916)
(0.4458799818904248,0.19259517639647147)
(0.4458799844825216,0.19259518214110394)
(0.4458799836839027,0.19259518135243192)
(0.44587997564989484,0.19259517517883074)
(0.4458799813970936,0.19259517794161882)
(0.4458799743066735,0.1925951726259526)
(0.44587997653918043,0.19259517227927556)
(0.44587997391269474,0.1925951718580702)
(0.4458799860993116,0.19259518200616516)
(0.4458799888615179,0.1925951834973787)
(0.4458799783131893,0.1925951748050114)
(0.445879981452949,0.19259518046574917)
(0.4458799781907944,0.19259517603119433)
(0.44587997491964226,0.1925951727224485)
(0.44587998234901255,0.1925951785336043)
(0.4458799865233931,0.19259518280828844)
(0.44587997892284675,0.19259517683875593)
(0.44587997815511204,0.19259517655417382)
(0.44587997285606223,0.19259517238181176)
(0.44587997710717014,0.19259517726871583)
(0.4458799785124872,0.19259517474258805)
(0.4458799785319605,0.1925951760407938)
(0.4458799814160247,0.1925951796215897)
(0.445879978466207,0.19259517777045707)
(0.44587998447775784,0.19259518208653006)
(0.4458799778920446,0.19259517763026573)
(0.4458799885139528,0.19259518387549335)
(0.4458799735593497,0.1925951722428521)
(0.44587997462157497,0.1925951708899759)
(0.44587998367914167,0.19259517963280942)
(0.44587998515206817,0.1925951801188249)
(0.44587998277997265,0.19259517813649923)
(0.4458799758997033,0.19259517535254536)
(0.4458799722236767,0.1925951705396078)
(0.44587998861760264,0.1925951820889803)
(0.44587998439724524,0.1925951807161666)
